#,Time of Day,Thread,Module,API,Return Value,Error,Duration
00:00.0,53:37.9,4,KERNEL32.DLL,RtlExitUserThread ( STATUS_WAIT_1 ),,,
00:00.0,53:37.9,4,KERNELBASE.dll,RtlCleanUpTEBLangLists (  ),,,0.0000003
00:00.0,53:37.9,6,KERNELBASE.dll,RtlReleaseRelativeName ( 0x00000000007df588 ),,,0.0000004
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004e3a20 )",TRUE,,0.0000028
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 80 )",0x00000000004e53b0,,0.0000019
00:00.0,53:37.9,6,KERNELBASE.dll,RtlInitializeCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000005
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 4096 )",0x00000000004fb000,,0.0000042
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlInitUnicodeString ( 0x00000000007df2a8, ""C:\$SysReset\CloudImage\*"" )",,,0.0000004
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlDosPathNameToRelativeNtPathName_U ( ""C:\$SysReset\CloudImage\*"", 0x00000000007df298, 0x00000000007df290, 0x00000000007df2b8 )",TRUE,,0.0000032
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlIsDosDeviceName_U ( ""C:\$SysReset\CloudImage\*"" )",0,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"NtOpenFile ( 0x00000000007df280, FILE_READ_DATA/FILE_LIST_DIRECTORY | SYNCHRONIZE, 0x00000000007df2f8, 0x00000000007df2e8, FILE_SHARE_DELETE | FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_DIRECTORY_FILE | FILE_OPEN_FOR_BACKUP_INTENT | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_SUCCESS,,0.0001081
00:00.0,53:37.9,6,KERNELBASE.dll,RtlReleaseRelativeName ( 0x00000000007df2b8 ),,,0.0000002
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000013
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 80 )",0x00000000004f1d70,,0.000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlInitializeCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 4096 )",0x00000000004fc030,,0.0000021
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlNtStatusToDosError ( STATUS_NO_MORE_FILES ),ERROR_NO_MORE_FILES,,0.0000007
00:00.0,53:37.9,6,KERNELBASE.dll,RtlSetLastWin32Error ( ERROR_NO_MORE_FILES ),,,0.0000002
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,NtClose ( 0x00000000000001c4 ),STATUS_SUCCESS,,0.0000349
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004fc030 )",TRUE,,0.0000017
00:00.0,53:37.9,6,KERNELBASE.dll,RtlDeleteCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000003
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000005
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlInitUnicodeString ( 0x00000000007df2a8, ""C:\$SysReset\Logs\*"" )",,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlDosPathNameToRelativeNtPathName_U ( ""C:\$SysReset\Logs\*"", 0x00000000007df298, 0x00000000007df290, 0x00000000007df2b8 )",TRUE,,0.0000017
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlIsDosDeviceName_U ( ""C:\$SysReset\Logs\*"" )",0,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"NtOpenFile ( 0x00000000007df280, FILE_READ_DATA/FILE_LIST_DIRECTORY | SYNCHRONIZE, 0x00000000007df2f8, 0x00000000007df2e8, FILE_SHARE_DELETE | FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_DIRECTORY_FILE | FILE_OPEN_FOR_BACKUP_INTENT | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_SUCCESS,,0.0000584
00:00.0,53:37.9,6,KERNELBASE.dll,RtlReleaseRelativeName ( 0x00000000007df2b8 ),,,0.0000002
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000018
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 80 )",0x00000000004f1d70,,0.0000012
00:00.0,53:37.9,6,KERNELBASE.dll,RtlInitializeCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000002
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 4096 )",0x00000000004fc030,,0.0000019
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlNtStatusToDosError ( STATUS_NO_MORE_FILES ),ERROR_NO_MORE_FILES,,0.0000003
00:00.0,53:37.9,6,KERNELBASE.dll,RtlSetLastWin32Error ( ERROR_NO_MORE_FILES ),,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,NtClose ( 0x00000000000001c4 ),STATUS_SUCCESS,,0.0001166
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlSetThreadErrorMode ( 0, NULL )",STATUS_SUCCESS,,0.0000002
00:00.0,53:37.9,5,KERNELBASE.dll,RtlNtStatusToDosError ( STATUS_NO_MEDIA_IN_DEVICE ),ERROR_NOT_READY,,0.0000007
00:00.0,53:37.9,5,KERNELBASE.dll,RtlSetLastWin32Error ( ERROR_NOT_READY ),,,0.0000016
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f2470 )",TRUE,,0.0000037
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'B' ),'B',,0.0000002
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000022
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlDosPathNameToNtPathName_U ( ""B:\"", 0x00000000006df7c8, NULL, NULL )",TRUE,,0.000004
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004fc030 )",TRUE,,0.0000022
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_NON_DIRECTORY_FILE | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000064
00:00.0,53:37.9,6,KERNELBASE.dll,RtlDeleteCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000002
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenSymbolicLinkObject ( 0x00000000006df0d8, 1, 0x00000000006df0f0 )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000005
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000006
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f2470 )",TRUE,,0.0000003
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'C' ),'C',,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000004
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlDosPathNameToNtPathName_U ( ""C:\"", 0x00000000006dfc50, NULL, NULL )",TRUE,,0.0000004
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlSetThreadErrorMode ( 16, 0x00000000006dfc44 )",STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlInitUnicodeString ( 0x00000000007df2a8, ""C:\$SysReset\MDM\*"" )",,,0.0000003
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006dfc48, SYNCHRONIZE, 0x00000000006dfc70, 0x00000000006dfc60, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_DIRECTORY_FILE | FILE_OPEN_FOR_BACKUP_INTENT | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_SUCCESS,,0.0000358
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlDosPathNameToRelativeNtPathName_U ( ""C:\$SysReset\MDM\*"", 0x00000000007df298, 0x00000000007df290, 0x00000000007df2b8 )",TRUE,,0.0000018
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlIsDosDeviceName_U ( ""C:\$SysReset\MDM\*"" )",0,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"NtOpenFile ( 0x00000000007df280, FILE_READ_DATA/FILE_LIST_DIRECTORY | SYNCHRONIZE, 0x00000000007df2f8, 0x00000000007df2e8, FILE_SHARE_DELETE | FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_DIRECTORY_FILE | FILE_OPEN_FOR_BACKUP_INTENT | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_SUCCESS,,0.0000634
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlSetThreadErrorMode ( 0, NULL )",STATUS_SUCCESS,,0
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationFile ( 0x00000000000001c4, 0x00000000006df590, 0x00000000006df5a0, 536, FileNameInformation )",STATUS_SUCCESS,,0.0000095
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f2470 )",TRUE,,0.0000006
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, 0, 276 )",0x00000000004e3a20,,0.000001
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryVolumeInformationFile ( 0x00000000000001c4, 0x00000000006dfbb0, 0x00000000004e3a20, 276, FileFsAttributeInformation )",STATUS_SUCCESS,,0.0000043
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004e3a20 )",TRUE,,0.0000003
00:00.0,53:37.9,6,KERNELBASE.dll,RtlReleaseRelativeName ( 0x00000000007df2b8 ),,,0.0000002
00:00.0,53:37.9,5,KERNELBASE.dll,NtClose ( 0x00000000000001c4 ),STATUS_SUCCESS,,0.000009
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000006
00:00.0,53:37.9,5,KERNELBASE.dll,"NtAllocateVirtualMemory ( GetCurrentProcess(), 0x00000000006dfcc0, 0, 0x00000000006dfcc8, MEM_COMMIT | MEM_RESERVE, PAGE_READWRITE )",STATUS_SUCCESS,,0.0000054
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 80 )",0x00000000004f1d70,,0.0000007
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlQueryInformationActivationContext ( 1, NULL, NULL, 1, 0x00000000006df7a0, 16, NULL )",STATUS_SUCCESS,,0.0000005
00:00.0,53:37.9,6,KERNELBASE.dll,RtlInitializeCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000002
00:00.0,53:37.9,5,KERNELBASE.dll,"NtCreateThreadEx ( 0x00000000006df798, THREAD_ALL_ACCESS, NULL, GetCurrentProcess(), 0x0000000000405cbc, 0x0000000000050000, FALSE, 0, 0, 0, 0x00000000006df8c0 )",,,0.0000318
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlAllocateHeap ( 0x0000000000130000, HEAP_CREATE_ENABLE_EXECUTE | 524288, 4096 )",0x00000000004fc030,,0.0000016
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlNtStatusToDosError ( STATUS_NO_MORE_FILES ),ERROR_NO_MORE_FILES,,0.0000005
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'D' ),'D',,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlSetLastWin32Error ( ERROR_NO_MORE_FILES ),,,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000006
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,6,KERNELBASE.dll,NtClose ( 0x00000000000001dc ),STATUS_SUCCESS,,0.000013
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004fc030 )",TRUE,,0.0000011
00:00.0,53:37.9,6,KERNELBASE.dll,RtlDeleteCriticalSection ( 0x00000000004f1d98 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000004
00:00.0,53:37.9,7,KERNELBASE.dll,"RtlInitUnicodeString ( 0x000000000355f8a8, ""C:\*"" )",,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,RtlEnterCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0
00:00.0,53:37.9,7,KERNELBASE.dll,"RtlDosPathNameToRelativeNtPathName_U ( ""C:\*"", 0x000000000355f898, 0x000000000355f890, 0x000000000355f8b8 )",TRUE,,0.0000009
00:00.0,53:37.9,6,KERNELBASE.dll,RtlLeaveCriticalSection ( 0x00000000004e53d8 ),STATUS_SUCCESS,,0.0000001
00:00.0,53:37.9,7,KERNELBASE.dll,"RtlIsDosDeviceName_U ( ""C:\*"" )",0,,0.0000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlInitUnicodeString ( 0x00000000007df2a8, ""C:\$SysReset\OldOS\*"" )",,,0.0000001
00:00.0,53:37.9,7,KERNELBASE.dll,"NtOpenFile ( 0x000000000355f880, FILE_READ_DATA/FILE_LIST_DIRECTORY | SYNCHRONIZE, 0x000000000355f8f8, 0x000000000355f8e8, FILE_SHARE_DELETE | FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_DIRECTORY_FILE | FILE_OPEN_FOR_BACKUP_INTENT | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_SUCCESS,,0.0001215
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'E' ),'E',,0.0000003
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000009
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlDosPathNameToNtPathName_U ( ""E:\"", 0x00000000006df7c8, NULL, NULL )",TRUE,,0.0000013
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_NON_DIRECTORY_FILE | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000236
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenSymbolicLinkObject ( 0x00000000006df0d8, 1, 0x00000000006df0f0 )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000042
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000014
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f2470 )",TRUE,,0.0000015
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'F' ),'F',,0.0000002
00:00.0,53:37.9,7,KERNELBASE.dll,RtlReleaseRelativeName ( 0x000000000355f8b8 ),,,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000007
00:00.0,53:37.9,7,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1d70 )",TRUE,,0.0000011
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlDosPathNameToNtPathName_U ( ""F:\"", 0x00000000006df7c8, NULL, NULL )",TRUE,,0.0000013
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_NON_DIRECTORY_FILE | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000062
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenSymbolicLinkObject ( 0x00000000006df0d8, 1, 0x00000000006df0f0 )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.000001
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlDosPathNameToRelativeNtPathName_U ( ""C:\$SysReset\OldOS\*"", 0x00000000007df298, 0x00000000007df290, 0x00000000007df2b8 )",TRUE,,0.0000019
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000009
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlIsDosDeviceName_U ( ""C:\$SysReset\OldOS\*"" )",0,,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f2470 )",TRUE,,0.0000004
00:00.0,53:37.9,6,KERNELBASE.dll,"NtOpenFile ( 0x00000000007df280, FILE_READ_DATA/FILE_LIST_DIRECTORY | SYNCHRONIZE, 0x00000000007df2f8, 0x00000000007df2e8, FILE_SHARE_DELETE | FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_DIRECTORY_FILE | FILE_OPEN_FOR_BACKUP_INTENT | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_SUCCESS,,0.0000463
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'G' ),'G',,0
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000006
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlDosPathNameToNtPathName_U ( ""G:\"", 0x00000000006df7c8, NULL, NULL )",TRUE,,0.0000005
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_NON_DIRECTORY_FILE | FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000028
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenSymbolicLinkObject ( 0x00000000006df0d8, 1, 0x00000000006df0f0 )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.0000009
00:00.0,53:37.9,5,KERNELBASE.dll,"NtOpenFile ( 0x00000000006df7c0, FILE_READ_ATTRIBUTES | SYNCHRONIZE, 0x00000000006df7f0, 0x00000000006df820, FILE_SHARE_READ | FILE_SHARE_WRITE, FILE_SYNCHRONOUS_IO_NONALERT )",STATUS_OBJECT_NAME_NOT_FOUND,0xc0000034 = Object Name not found. ,0.000001
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f2470 )",TRUE,,0.0000003
00:00.0,53:37.9,6,KERNELBASE.dll,RtlReleaseRelativeName ( 0x00000000007df2b8 ),,,0.0000001
00:00.0,53:37.9,5,KERNELBASE.dll,RtlUpcaseUnicodeChar ( 'H' ),'H',,0
00:00.0,53:37.9,6,KERNELBASE.dll,"RtlFreeHeap ( 0x0000000000130000, 0, 0x00000000004f1dc0 )",TRUE,,0.0000013
00:00.0,53:37.9,5,KERNELBASE.dll,"NtQueryInformationProcess ( GetCurrentProcess(), ProcessDeviceMap, 0x00000000006df830, 36, NULL )",STATUS_SUCCESS,,0.0000005
00:00.0,53:37.9,5,KERNELBASE.dll,"RtlDosPathNameToNtPathName_U ( ""H:\"", 0x00000000006df7c8, NULL, NULL )",TRUE,,0.0000004
